"time","scenario","pop_mean","inc_mean","prev_mean","mort_mean","prev_ltbi_mean","ari_all_mean","inc_decline_mean","mort_decline_mean","inc_decline_prop_acf_mean","mort_decline_prop_acf_mean","inc_decline0_mean","mort_decline0_mean","pop_lb","inc_lb","prev_lb","mort_lb","prev_ltbi_lb","ari_all_lb","inc_decline_lb","mort_decline_lb","inc_decline_prop_acf_lb","mort_decline_prop_acf_lb","inc_decline0_lb","mort_decline0_lb","pop_ub","inc_ub","prev_ub","mort_ub","prev_ltbi_ub","ari_all_ub","inc_decline_ub","mort_decline_ub","inc_decline_prop_acf_ub","mort_decline_prop_acf_ub","inc_decline0_ub","mort_decline0_ub"
-103,"ACF & TPT",1835750.02802146,314.121504013556,279.454683139304,54.4957136932176,0.319603588278255,0.223329643636172,0,0,NA,NA,-0.175008367649305,-0.31465284027581,1834909.38706574,274.981427353905,243.24985522053,44.2696971887973,0.290973258927099,0.196526658119919,0,0,NA,NA,-0.220912494022636,-0.400786500957897,1838928.89801308,335.939136956732,287.978082399192,56.0292990452767,0.335442104007665,0.228884983530481,0,0,NA,NA,-0.106712659101765,-0.196713924336621
-103,"No Intervention",1835750.02802146,314.121504013556,279.454683139304,54.4957136932176,0.319603588278255,0.223329643636172,0,0,NA,NA,-0.175008367649305,-0.31465284027581,1834909.38706574,274.981427353905,243.24985522053,44.2696971887973,0.290973258927099,0.196526658119919,0,0,NA,NA,-0.220912494022636,-0.400786500957897,1838928.89801308,335.939136956732,287.978082399192,56.0292990452767,0.335442104007665,0.228884983530481,0,0,NA,NA,-0.106712659101765,-0.196713924336621
-102,"ACF",1836105.93534375,313.677341456214,278.921858316615,54.3587635544964,0.319306555688132,0.222904058502035,0,0,NA,NA,-0.173350300201324,-0.311351774803142,1835263.20565194,274.676020243696,242.938462212444,44.1668153541513,0.29084288047303,0.196219401759038,0,0,NA,NA,-0.218780699548832,-0.396399385938194,1839298.09422453,335.356547031934,287.309289664284,55.8882212711754,0.335063902733852,0.228446948024848,0,0,NA,NA,-0.105731508187046,-0.194752788535688
-102,"ACF & TPT",1836105.93534375,313.677341456214,278.921858316615,54.3587635544964,0.319306555688132,0.222904058502035,0,0,NA,NA,-0.173350300201324,-0.311351774803142,1835263.20565194,274.676020243696,242.938462212444,44.1668153541513,0.29084288047303,0.196219401759038,0,0,NA,NA,-0.218780699548832,-0.396399385938194,1839298.09422453,335.356547031934,287.309289664284,55.8882212711754,0.335063902733852,0.228446948024848,0,0,NA,NA,-0.105731508187046,-0.194752788535688
-102,"No Intervention",1836105.93534375,313.677341456214,278.921858316615,54.3587635544964,0.319306555688132,0.222904058502035,0,0,NA,NA,-0.173350300201324,-0.311351774803142,1835263.20565194,274.676020243696,242.938462212444,44.1668153541513,0.29084288047303,0.196219401759038,0,0,NA,NA,-0.218780699548832,-0.396399385938194,1839298.09422453,335.356547031934,287.309289664284,55.8882212711754,0.335063902733852,0.228446948024848,0,0,NA,NA,-0.105731508187046,-0.194752788535688
-101,"ACF",1836462.11721589,313.232273137955,278.388826629187,54.2218908762876,0.319008283967175,0.222478170916902,0,0,NA,NA,-0.171688848303374,-0.308052585429107,1835617.34625624,274.369913564668,242.626713824853,44.0639829138921,0.290711885294474,0.195911837561389,0,0,NA,NA,-0.216645217737773,-0.39201870171901,1839667.45230671,334.773078743347,286.640684211008,55.7472186465454,0.334684241685061,0.228008591516256,0,0,NA,NA,-0.104747799722041,-0.192790831148097
-101,"ACF & TPT",1836462.11721589,313.232273137955,278.388826629187,54.2218908762876,0.319008283967175,0.222478170916902,0,0,NA,NA,-0.171688848303374,-0.308052585429107,1835617.34625624,274.369913564668,242.626713824853,44.0639829138921,0.290711885294474,0.195911837561389,0,0,NA,NA,-0.216645217737773,-0.39201870171901,1839667.45230671,334.773078743347,286.640684211008,55.7472186465454,0.334684241685061,0.228008591516256,0,0,NA,NA,-0.104747799722041,-0.192790831148097
-101,"No Intervention",1836462.11721589,313.232273137955,278.388826629187,54.2218908762876,0.319008283967175,0.222478170916902,0,0,NA,NA,-0.171688848303374,-0.308052585429107,1835617.34625624,274.369913564668,242.626713824853,44.0639829138921,0.290711885294474,0.195911837561389,0,0,NA,NA,-0.216645217737773,-0.39201870171901,1839667.45230671,334.773078743347,286.640684211008,55.7472186465454,0.334684241685061,0.228008591516256,0,0,NA,NA,-0.104747799722041,-0.192790831148097
-100,"ACF",1836818.57358427,312.786324844323,277.855611711262,54.0851007910481,0.318708789942907,0.222052001512592,0,0,NA,NA,-0.17002410820869,-0.304755395823875,1835971.80868514,274.063124984538,242.265902351015,43.9612036936141,0.290580280207347,0.195603980521318,0,0,NA,NA,-0.214506178790316,-0.387644600913065,1840036.97237126,334.188767082619,285.972295535958,55.6062964500116,0.334303143287217,0.227569935139375,0,0,NA,NA,-0.103761587360414,-0.190828122263336
-100,"ACF & TPT",1836818.57358427,312.786324844323,277.855611711262,54.0851007910481,0.318708789942907,0.222052001512592,0,0,NA,NA,-0.17002410820869,-0.304755395823875,1835971.80868514,274.063124984538,242.265902351015,43.9612036936141,0.290580280207347,0.195603980521318,0,0,NA,NA,-0.214506178790316,-0.387644600913065,1840036.97237126,334.188767082619,285.972295535958,55.6062964500116,0.334303143287217,0.227569935139375,0,0,NA,NA,-0.103761587360413,-0.190828122263336
-100,"No Intervention",1836818.57358427,312.786324844323,277.855611711262,54.0851007910481,0.318708789942907,0.222052001512592,0,0,NA,NA,-0.17002410820869,-0.304755395823875,1835971.80868514,274.063124984538,242.265902351015,43.9612036936141,0.290580280207347,0.195603980521318,0,0,NA,NA,-0.214506178790316,-0.387644600913065,1840036.97237126,334.188767082619,285.972295535958,55.6062964500116,0.334303143287217,0.227569935139375,0,0,NA,NA,-0.103761587360414,-0.190828122263336
-99,"ACF",1837175.30438814,312.339522145931,277.322236925273,53.9483983645851,0.318408090386492,0.221625570696802,0,0,NA,NA,-0.168356175369632,-0.301460328052565,1836326.59273607,273.755672042006,241.890088068236,43.858481466457,0.290448072015417,0.195295845486064,0,0,NA,NA,-0.212363711653874,-0.383277233591193,1840406.65452709,333.603646712046,285.304152727009,55.4654598911478,0.333920629873128,0.227130999800488,0,0,NA,NA,-0.102772924341601,-0.188864731271318
-99,"ACF & TPT",1837175.30438814,312.339522145931,277.322236925273,53.9483983645851,0.318408090386492,0.221625570696802,0,0,NA,NA,-0.168356175369632,-0.301460328052565,1836326.59273607,273.755672042006,241.890088068236,43.858481466457,0.290448072015417,0.195295845486064,0,0,NA,NA,-0.212363711653874,-0.383277233591193,1840406.65452709,333.603646712046,285.304152727009,55.4654598911478,0.333920629873128,0.227130999800488,0,0,NA,NA,-0.102772924341601,-0.188864731271318
